sale_id,store_id,sale_time,sale_status,subtotal_amount,discount_amount,tax_amount,refund_amount,total_amount
19704,2,2025-12-05 20:35:00,completed,14.97,0.00,1.33,0,16.30
19705,1,2026-04-02 12:20:00,completed,99.43,2.00,8.65,0,106.08
19706,2,2026-01-20 16:10:00,completed,48.43,0.00,4.30,0,52.73
19707,1,2026-02-18 17:40:00,completed,41.42,2.00,3.50,0,42.92
19708,1,2026-01-21 15:15:00,completed,33.63,0.00,2.98,0,36.61
19709,2,2026-02-23 10:55:00,partially_refunded,91.86,2.50,7.93,6.52,97.29
19710,3,2026-03-09 09:10:00,completed,85.38,0.50,7.53,0,92.41
19711,1,2026-03-14 15:30:00,completed,97.86,0.50,8.64,0,106.00
19712,1,2025-12-03 08:30:00,completed,83.09,1.00,7.29,0,89.38
19713,3,2026-03-26 13:40:00,completed,86.83,0.00,7.71,0,94.54
19714,2,2026-04-29 18:45:00,partially_refunded,73.98,0.00,6.57,9.78,80.55
19715,3,2026-07-06 11:20:00,completed,27.75,0.00,2.46,0,30.21
19716,2,2026-04-02 10:40:00,completed,42.45,0.00,3.77,0,46.22
19717,2,2026-01-10 18:30:00,completed,89.54,0.00,7.95,0,97.49
19718,1,2025-11-14 15:30:00,completed,102.03,2.00,8.88,0,108.91
19719,1,2026-02-11 18:00:00,completed,24.12,0.00,2.14,0,26.26
19720,3,2026-04-18 19:10:00,completed,68.79,2.00,5.93,0,72.72
19721,1,2026-01-22 08:30:00,completed,99.79,0.50,8.81,0,108.10
19722,2,2025-11-13 13:20:00,completed,68.90,0.00,6.11,0,75.01
19723,3,2026-04-11 13:15:00,completed,56.58,1.50,4.89,0,59.97
19724,3,2026-07-02 14:30:00,completed,14.95,0.00,1.33,0,16.28
19725,2,2026-07-30 17:55:00,completed,32.93,0.00,2.92,0,35.85
19726,1,2026-04-15 16:15:00,completed,45.43,0.00,4.03,0,49.46
19727,1,2025-11-14 13:05:00,completed,57.59,2.00,4.93,0,60.52
19728,2,2026-01-06 16:30:00,completed,65.43,3.50,5.50,0,67.43
19729,2,2026-05-17 10:45:00,completed,16.75,1.00,1.40,0,17.15
19730,1,2026-02-17 10:20:00,completed,21.46,1.50,1.77,0,21.73
19731,3,2026-05-02 16:30:00,completed,64.90,2.00,5.58,0,68.48
19732,1,2026-07-03 16:25:00,completed,34.45,0.00,3.06,0,37.51
19733,2,2026-06-09 17:30:00,completed,9.96,1.00,0.80,0,9.76
19734,1,2026-06-10 19:10:00,completed,25.96,0.00,2.30,0,28.26
19735,3,2026-07-12 11:15:00,completed,14.97,1.50,1.20,0,14.67
19736,1,2026-03-06 09:40:00,completed,55.11,0.00,4.89,0,60.00
19737,3,2026-04-25 20:40:00,completed,67.98,0.00,6.03,0,74.01
19738,2,2026-06-22 17:00:00,completed,24.45,0.50,2.13,0,26.08
19739,2,2026-03-23 13:45:00,completed,37.62,0.50,3.29,0,40.41
19740,3,2025-11-10 16:45:00,completed,8.48,0.00,0.75,0,9.23
19741,3,2026-06-27 11:00:00,completed,68.09,0.50,6.00,0,73.59
19742,2,2025-12-08 13:05:00,completed,5.49,1.50,0.35,0,4.34
19743,2,2025-12-20 11:30:00,voided,0,0,0,0,0
19744,1,2025-12-11 16:10:00,completed,52.49,0.00,4.66,0,57.15
19745,1,2026-05-25 10:20:00,completed,76.36,2.00,6.60,0,80.96
19746,3,2026-07-06 18:55:00,completed,84.67,1.50,7.38,0,90.55
19747,3,2026-07-18 15:20:00,completed,19.96,0.00,1.77,0,21.73
19748,1,2026-05-29 10:00:00,completed,40.22,0.50,3.53,0,43.25
19749,3,2026-03-17 13:35:00,completed,11.99,1.50,0.93,0,11.42
19750,1,2026-04-10 10:00:00,completed,98.36,0.00,8.73,0,107.09
19751,3,2026-07-30 12:15:00,completed,5.99,0.00,0.53,0,6.52
19752,1,2026-07-08 13:10:00,completed,58.20,1.50,5.03,0,61.73
19753,1,2026-01-21 09:50:00,completed,51.71,0.00,4.59,0,56.30
19754,2,2026-05-03 09:00:00,completed,90.64,0.00,8.04,0,98.68
19755,3,2026-03-27 09:45:00,completed,35.96,0.00,3.19,0,39.15
19756,1,2025-12-05 13:35:00,completed,49.90,2.00,4.25,0,52.15
19757,1,2026-07-10 13:10:00,completed,23.75,0.00,2.11,0,25.86
19758,3,2026-06-08 11:10:00,completed,92.36,0.50,8.15,0,100.01
19759,1,2025-12-21 11:10:00,completed,54.92,1.50,4.74,0,58.16
19760,1,2025-12-29 12:40:00,completed,96.95,1.50,8.47,0,103.92
19761,2,2026-05-15 10:35:00,completed,20.97,0.00,1.86,0,22.83
19762,2,2026-03-09 14:40:00,completed,77.72,1.50,6.76,0,82.98
19763,2,2026-06-23 09:05:00,completed,17.97,0.00,1.59,0,19.56
19764,1,2026-04-13 14:00:00,completed,35.73,0.50,3.13,0,38.36
19765,2,2026-07-30 15:10:00,completed,13.47,0.00,1.20,0,14.67
19766,3,2026-05-09 15:35:00,completed,63.90,1.50,5.54,0,67.94
19767,2,2026-07-22 14:25:00,completed,6.49,0.00,0.58,0,7.07
19768,3,2026-04-19 12:00:00,completed,64.80,3.00,5.48,0,67.28
19769,2,2026-03-13 10:55:00,completed,101.53,1.00,8.92,0,109.45
19770,1,2025-12-12 18:40:00,completed,76.74,0.50,6.77,0,83.01
19771,1,2026-04-01 17:40:00,completed,75.66,0.00,6.71,0,82.37
19772,1,2026-07-29 14:10:00,completed,129.42,0.50,11.44,0,140.36
19773,2,2026-04-15 12:45:00,completed,13.98,0.00,1.24,0,15.22
19774,3,2026-07-31 17:20:00,completed,64.86,0.00,5.76,0,70.62
19775,3,2025-12-09 12:40:00,completed,30.54,0.00,2.71,0,33.25
19776,3,2026-02-24 19:05:00,completed,61.92,2.00,5.32,0,65.24
19777,3,2026-07-19 09:00:00,completed,80.37,2.00,6.96,0,85.33
19778,3,2026-04-17 12:25:00,completed,82.76,1.50,7.21,0,88.47
19779,3,2026-01-07 13:30:00,completed,1.58,0.00,0.14,0,1.72
19780,3,2026-02-11 16:30:00,completed,24.94,1.50,2.08,0,25.52
19781,3,2026-07-02 15:40:00,completed,5.49,0.00,0.49,0,5.98
19782,1,2025-12-13 18:40:00,completed,46.93,0.00,4.17,0,51.10
19783,3,2026-05-20 16:45:00,completed,62.59,2.00,5.38,0,65.97
19784,3,2026-06-10 18:40:00,completed,93.64,0.50,8.27,0,101.41
19785,2,2026-01-28 12:25:00,completed,53.90,0.50,4.74,0,58.14
19786,1,2025-11-05 10:05:00,completed,26.74,0.50,2.33,0,28.57
19787,1,2026-03-12 13:55:00,completed,63.08,3.50,5.29,0,64.87
19788,1,2025-12-06 11:20:00,partially_refunded,101.63,0.00,9.02,9.79,110.65
19789,2,2025-12-30 16:35:00,completed,121.93,0.00,10.82,0,132.75
19790,1,2026-01-13 13:15:00,completed,68.20,0.00,6.05,0,74.25
19791,2,2026-06-16 15:35:00,completed,13.78,0.00,1.22,0,15.00
19792,2,2026-07-20 19:30:00,completed,7.58,0.00,0.67,0,8.25
19793,2,2026-04-08 17:30:00,completed,57.60,0.00,5.11,0,62.71
19794,3,2026-07-02 13:30:00,completed,32.03,1.50,2.71,0,33.24
19795,2,2025-12-24 17:05:00,completed,42.01,0.50,3.68,0,45.19
19796,3,2026-05-04 16:25:00,partially_refunded,60.90,0.50,5.36,4.89,65.76
19797,2,2026-04-02 11:55:00,completed,62.69,1.00,5.47,0,67.16
19798,1,2026-03-21 18:15:00,completed,56.43,0.00,5.01,0,61.44
19799,1,2026-01-26 17:05:00,completed,114.52,1.00,10.07,0,123.59
19800,1,2026-03-01 17:00:00,completed,45.44,0.00,4.03,0,49.47
19801,3,2026-07-22 09:30:00,completed,23.97,2.00,1.95,0,23.92
19802,1,2026-03-08 17:05:00,completed,39.95,0.00,3.55,0,43.50
19803,3,2026-03-04 16:55:00,completed,65.25,2.00,5.61,0,68.86
19804,3,2026-01-07 18:20:00,completed,86.84,2.00,7.53,0,92.37
19805,2,2026-04-14 17:00:00,completed,42.81,2.50,3.58,0,43.89
19806,3,2026-06-03 18:35:00,completed,30.85,0.00,2.74,0,33.59
19807,3,2025-12-15 19:40:00,voided,0,0,0,0,0
19808,1,2026-02-19 17:40:00,completed,108.86,2.00,9.48,0,116.34
19809,2,2026-04-15 08:40:00,completed,48.94,0.00,4.34,0,53.28
19810,1,2025-11-05 13:40:00,completed,76.69,0.00,6.81,0,83.50
19811,3,2026-03-30 19:40:00,completed,26.96,0.00,2.39,0,29.35
19812,3,2026-01-18 11:00:00,partially_refunded,46.59,0.50,4.09,6.52,50.18
19813,1,2026-04-05 13:25:00,completed,72.86,0.50,6.42,0,78.78
19814,1,2026-06-18 15:45:00,completed,69.37,0.50,6.11,0,74.98
19815,3,2025-11-22 16:15:00,completed,62.89,1.00,5.49,0,67.38
19816,2,2026-07-11 09:40:00,completed,33.12,0.00,2.94,0,36.06
19817,3,2026-06-24 20:20:00,completed,18.15,0.00,1.61,0,19.76
19818,3,2025-12-05 19:55:00,completed,84.58,0.50,7.46,0,91.54
19819,3,2025-12-29 12:30:00,completed,50.93,0.00,4.52,0,55.45
19820,3,2026-01-13 16:15:00,completed,31.43,0.00,2.79,0,34.22
19821,2,2026-04-20 10:10:00,completed,95.55,0.00,8.48,0,104.03
19822,3,2025-11-09 15:10:00,completed,64.36,2.00,5.53,0,67.89
19823,1,2026-03-02 09:35:00,completed,97.88,2.00,8.51,0,104.39
19824,2,2025-11-12 19:10:00,voided,0,0,0,0,0
19825,3,2026-04-28 09:25:00,completed,26.94,0.00,2.39,0,29.33
19826,2,2026-05-12 12:20:00,completed,98.28,0.00,8.72,0,107.00
19827,1,2025-11-03 17:35:00,completed,52.33,0.00,4.64,0,56.97
19828,1,2026-07-12 08:00:00,completed,120.82,1.50,10.59,0,129.91
19829,3,2026-01-06 09:25:00,completed,57.90,3.00,4.87,0,59.77
19830,1,2026-05-05 16:30:00,completed,63.27,2.50,5.39,0,66.16
19831,1,2025-12-05 13:00:00,completed,57.88,0.00,5.14,0,63.02
19832,3,2025-11-23 13:55:00,completed,33.94,0.00,3.01,0,36.95
19833,2,2026-01-11 09:05:00,completed,45.91,2.00,3.90,0,47.81
19834,2,2026-04-02 14:00:00,completed,74.78,3.58,6.32,0,77.52
19835,2,2026-02-15 17:50:00,completed,36.52,0.00,3.24,0,39.76
19836,3,2026-05-26 17:25:00,completed,4.99,0.00,0.44,0,5.43
19837,1,2026-04-05 13:55:00,completed,49.91,0.00,4.43,0,54.34
19838,3,2026-07-28 12:20:00,completed,40.61,0.00,3.60,0,44.21
19839,3,2026-04-06 16:40:00,completed,40.96,0.00,3.64,0,44.60
19840,1,2026-01-19 19:30:00,completed,55.67,0.00,4.94,0,60.61
19841,2,2025-11-28 16:15:00,completed,9.58,0.00,0.85,0,10.43
19842,1,2026-04-04 15:30:00,completed,57.49,1.00,5.01,0,61.50
19843,2,2026-07-20 11:50:00,completed,117.82,0.00,10.46,0,128.28
19844,1,2025-12-08 09:00:00,completed,11.98,0.00,1.06,0,13.04
19845,1,2026-04-06 11:45:00,completed,33.30,0.00,2.96,0,36.26
19846,3,2026-04-20 18:25:00,completed,61.01,1.00,5.33,0,65.34
19847,1,2026-04-27 12:50:00,completed,33.21,0.00,2.95,0,36.16
19848,2,2026-05-12 17:10:00,completed,36.82,0.00,3.27,0,40.09
19849,3,2026-06-21 20:30:00,completed,66.47,1.00,5.81,0,71.28
19850,2,2026-04-25 20:10:00,completed,68.99,3.50,5.81,0,71.30
19851,1,2026-03-01 15:40:00,partially_refunded,40.60,1.50,3.47,15.32,42.57
19852,3,2026-06-24 20:10:00,completed,30.84,0.00,2.74,0,33.58
19853,3,2026-02-17 16:45:00,completed,49.92,0.00,4.43,0,54.35
19854,2,2026-07-13 12:25:00,completed,106.19,1.00,9.34,0,114.53
19855,1,2026-03-15 09:05:00,completed,36.33,0.00,3.22,0,39.55
19856,3,2026-01-18 11:20:00,completed,52.89,0.50,4.65,0,57.04
19857,3,2026-02-04 16:55:00,completed,14.07,0.00,1.25,0,15.32
19858,1,2026-07-09 11:10:00,completed,86.26,1.50,7.52,0,92.28
19859,3,2026-06-11 18:25:00,completed,107.82,0.00,9.57,0,117.39
19860,3,2026-01-11 18:55:00,completed,31.92,0.00,2.83,0,34.75
19861,1,2026-01-30 19:40:00,completed,61.88,0.00,5.49,0,67.37
19862,3,2025-12-18 11:00:00,completed,90.03,2.00,7.81,0,95.84
19863,3,2026-06-26 12:25:00,completed,95.92,0.00,8.51,0,104.43
19864,3,2025-12-02 17:40:00,completed,50.57,1.50,4.35,0,53.42
19865,2,2026-03-04 11:15:00,completed,21.16,2.00,1.70,0,20.86
19866,3,2026-02-19 16:35:00,completed,71.89,0.00,6.38,0,78.27
19867,3,2026-04-16 13:55:00,completed,91.61,0.00,8.13,0,99.74
19868,2,2026-06-15 19:55:00,completed,51.92,0.00,4.61,0,56.53
19869,2,2026-02-21 13:25:00,completed,57.90,0.00,5.14,0,63.04
19870,2,2025-11-13 16:35:00,completed,38.24,0.00,3.39,0,41.63
19871,2,2026-04-09 16:35:00,completed,82.27,1.50,7.17,0,87.94
19872,3,2026-01-30 19:25:00,completed,35.34,1.50,3.00,0,36.84
19873,3,2026-06-13 17:10:00,completed,12.98,0.00,1.15,0,14.13
19874,1,2026-02-18 20:55:00,completed,44.22,2.00,3.75,0,45.97
19875,2,2026-06-22 17:10:00,completed,68.74,2.00,5.92,0,72.66
19876,2,2026-07-05 12:10:00,completed,28.45,0.00,2.52,0,30.97
19877,2,2026-05-18 20:10:00,completed,40.94,0.00,3.63,0,44.57
19878,2,2026-04-06 11:25:00,completed,38.61,0.50,3.38,0,41.49
19879,1,2026-05-21 17:45:00,completed,72.14,3.00,6.14,0,75.28
19880,3,2025-11-11 09:20:00,completed,5.48,2.00,0.31,0,3.79
19881,2,2025-11-12 18:50:00,completed,61.40,0.00,5.45,0,66.85
19882,3,2025-11-18 16:05:00,completed,80.41,0.00,7.14,0,87.55
19883,1,2026-05-24 12:35:00,completed,43.90,0.00,3.90,0,47.80
19884,2,2025-12-03 08:25:00,completed,9.96,0.00,0.88,0,10.84
19885,1,2026-01-07 17:05:00,completed,30.95,0.50,2.70,0,33.15
19886,1,2026-03-16 14:20:00,completed,42.43,2.00,3.59,0,44.02
19887,3,2026-02-10 12:45:00,completed,84.35,0.00,7.49,0,91.84
19888,1,2026-07-16 13:45:00,completed,37.96,0.00,3.37,0,41.33
19889,2,2025-11-17 19:00:00,completed,38.44,0.00,3.41,0,41.85
19890,2,2026-04-16 17:55:00,completed,58.42,0.50,5.14,0,63.06
19891,3,2026-05-19 20:00:00,completed,64.80,2.00,5.57,0,68.37
19892,1,2026-07-10 10:30:00,completed,27.96,0.00,2.48,0,30.44
19893,1,2025-11-05 10:45:00,completed,6.49,0.00,0.58,0,7.07
19894,2,2025-12-18 20:50:00,completed,43.40,0.00,3.85,0,47.25
19895,3,2025-12-19 19:25:00,completed,97.86,1.50,8.55,0,104.91
19896,1,2026-06-02 09:10:00,completed,69.19,4.00,5.79,0,70.98
19897,1,2026-06-22 15:25:00,completed,73.79,2.50,6.33,0,77.62
19898,1,2026-05-14 10:15:00,completed,61.40,0.50,5.40,0,66.30
19899,2,2026-06-02 17:20:00,completed,105.52,1.50,9.23,0,113.25
19900,1,2026-01-04 20:15:00,completed,67.48,0.00,5.99,0,73.47
19901,3,2025-12-11 17:30:00,completed,60.41,2.00,5.18,0,63.59
19902,3,2025-11-09 11:15:00,completed,4.99,1.00,0.35,0,4.34
19903,3,2026-06-22 12:50:00,completed,14.97,0.00,1.33,0,16.30
19904,3,2026-03-05 13:30:00,completed,113.35,3.00,9.79,0,120.14
19905,2,2026-06-22 18:05:00,completed,69.86,2.00,6.02,0,73.88
19906,1,2025-11-29 16:35:00,completed,25.95,0.50,2.26,0,27.71
19907,2,2026-01-23 09:25:00,completed,15.98,0.50,1.37,0,16.85
19908,1,2026-06-25 08:55:00,completed,80.35,2.00,6.95,0,85.30
19909,2,2026-07-28 09:15:00,completed,49.59,0.00,4.40,0,53.99
19910,1,2025-11-28 13:45:00,voided,0,0,0,0,0
19911,1,2025-11-02 09:25:00,completed,76.47,0.00,6.79,0,83.26
19912,3,2026-02-23 18:10:00,completed,21.96,0.00,1.95,0,23.91
19913,3,2026-03-14 14:05:00,completed,88.39,2.50,7.62,0,93.51
19914,2,2025-11-07 14:20:00,completed,28.94,0.50,2.52,0,30.96
19915,1,2026-07-13 14:40:00,completed,36.33,2.50,3.00,0,36.83
19916,1,2026-02-07 18:55:00,completed,5.78,0.00,0.51,0,6.29
19917,1,2026-07-07 10:10:00,completed,57.49,0.00,5.10,0,62.59
19918,1,2026-03-12 17:45:00,completed,73.89,0.00,6.56,0,80.45
19919,3,2026-07-26 10:10:00,completed,18.74,1.00,1.57,0,19.31
19920,1,2026-06-28 18:20:00,completed,60.91,0.00,5.41,0,66.32
19921,2,2026-03-03 20:50:00,completed,34.42,1.00,2.97,0,36.39
19922,3,2026-04-14 19:35:00,completed,14.97,0.00,1.33,0,16.30
19923,1,2026-06-24 09:30:00,completed,62.70,2.00,5.39,0,66.09
19924,2,2026-05-14 15:15:00,completed,19.96,0.00,1.77,0,21.73
19925,2,2026-03-03 09:30:00,completed,77.31,1.00,6.77,0,83.08
19926,1,2025-11-16 10:30:00,completed,116.34,0.50,10.28,0,126.12
19927,3,2026-03-11 09:00:00,completed,105.64,0.00,9.38,0,115.02
19928,2,2026-07-13 13:15:00,completed,48.50,3.50,3.99,0,48.99
19929,1,2026-02-23 16:05:00,completed,58.30,0.50,5.13,0,62.93
19930,3,2025-11-06 12:20:00,completed,24.55,0.00,2.18,0,26.73
19931,1,2025-12-28 16:10:00,completed,24.96,1.50,2.08,0,25.54
19932,1,2026-02-18 14:10:00,completed,14.97,0.00,1.33,0,16.30
19933,2,2026-03-02 13:50:00,completed,36.94,0.00,3.28,0,40.22
19934,2,2026-02-25 16:25:00,completed,53.18,1.50,4.59,0,56.27
19935,1,2026-02-02 16:00:00,voided,0,0,0,0,0
19936,1,2026-03-31 08:30:00,completed,55.09,1.50,4.76,0,58.35
19937,2,2025-12-26 17:40:00,completed,110.73,0.50,9.78,0,120.01
19938,3,2026-04-07 16:00:00,partially_refunded,77.48,2.00,6.70,9.34,82.18
19939,1,2025-12-28 13:15:00,completed,61.01,2.50,5.19,0,63.70
19940,3,2026-01-11 19:05:00,completed,22.46,1.00,1.90,0,23.36
19941,2,2026-06-13 16:55:00,completed,27.96,0.00,2.48,0,30.44
19942,1,2025-12-20 20:40:00,completed,62.72,0.00,5.57,0,68.29
19943,2,2026-07-17 12:40:00,completed,81.74,1.50,7.12,0,87.36
19944,1,2025-12-04 12:10:00,completed,88.09,0.00,7.82,0,95.91
19945,2,2025-11-30 17:50:00,completed,47.03,0.00,4.17,0,51.20
19946,3,2025-11-15 13:05:00,voided,0,0,0,0,0
19947,1,2026-04-30 15:50:00,completed,67.47,1.50,5.85,0,71.82
19948,1,2026-06-28 16:25:00,completed,51.30,1.00,4.46,0,54.76
19949,3,2026-06-06 20:50:00,completed,16.47,0.00,1.46,0,17.93
19950,3,2026-05-21 12:20:00,completed,38.92,1.00,3.37,0,41.29
19951,3,2025-12-26 20:15:00,completed,23.96,0.00,2.13,0,26.09
19952,3,2026-06-19 15:45:00,completed,30.95,0.00,2.75,0,33.70
19953,1,2025-11-20 09:50:00,completed,109.35,0.00,9.70,0,119.05
19954,2,2025-11-12 20:10:00,completed,62.39,0.00,5.54,0,67.93
19955,1,2026-05-01 14:35:00,completed,5.98,0.00,0.53,0,6.51
19956,3,2025-11-20 16:25:00,completed,102.94,1.50,9.00,0,110.44
19957,3,2026-03-22 16:55:00,completed,13.47,1.00,1.11,0,13.58
19958,1,2026-05-02 15:20:00,completed,35.95,0.00,3.19,0,39.14
19959,2,2026-05-06 13:50:00,completed,17.46,0.00,1.55,0,19.01
19960,1,2026-01-31 19:45:00,completed,16.96,0.50,1.46,0,17.92
19961,3,2026-07-31 19:30:00,completed,13.47,0.00,1.20,0,14.67
19962,3,2025-11-04 16:15:00,completed,23.46,2.00,1.90,0,23.36
19963,3,2025-11-21 16:20:00,completed,19.96,0.00,1.77,0,21.73
19964,1,2025-12-03 20:25:00,completed,33.96,0.00,3.01,0,36.97
19965,1,2026-05-07 12:05:00,completed,71.43,2.50,6.12,0,75.05
19966,1,2025-11-15 16:05:00,completed,89.64,0.50,7.91,0,97.05
19967,1,2026-03-09 14:20:00,completed,87.87,1.00,7.71,0,94.58
19968,3,2026-05-06 16:30:00,completed,57.99,0.00,5.15,0,63.14
19969,3,2026-03-13 14:10:00,completed,15.46,0.00,1.37,0,16.83
19970,3,2026-05-08 13:45:00,completed,17.96,0.00,1.59,0,19.55
19971,1,2026-07-28 08:05:00,completed,26.46,0.00,2.35,0,28.81
19972,3,2026-05-18 16:35:00,completed,32.63,0.00,2.90,0,35.53
19973,1,2026-03-10 16:25:00,completed,102.36,0.50,9.04,0,110.90
19974,3,2026-04-22 16:35:00,completed,40.45,0.00,3.59,0,44.04
19975,3,2026-05-15 11:50:00,completed,45.80,0.00,4.06,0,49.86
19976,3,2026-03-30 11:35:00,completed,74.24,1.50,6.46,0,79.20
19977,1,2026-02-12 20:25:00,completed,26.96,2.00,2.22,0,27.18
19978,3,2026-02-04 17:50:00,completed,66.75,1.50,5.79,0,71.04
19979,3,2026-03-07 10:10:00,completed,69.67,1.50,6.05,0,74.22
19980,3,2026-04-06 15:05:00,completed,59.29,3.50,4.95,0,60.74
19981,3,2026-06-03 13:10:00,voided,0,0,0,0,0
19982,2,2026-02-24 19:55:00,completed,34.74,0.00,3.08,0,37.82
19983,1,2026-01-01 09:10:00,completed,58.21,0.00,5.17,0,63.38
19984,3,2026-04-09 17:35:00,completed,13.47,0.00,1.20,0,14.67
19985,1,2025-12-13 08:05:00,completed,84.44,4.00,7.14,0,87.58
19986,2,2026-04-24 10:50:00,completed,82.84,0.00,7.35,0,90.19
19987,2,2026-06-09 09:15:00,completed,26.97,0.00,2.39,0,29.36
19988,1,2025-12-11 14:40:00,completed,57.88,2.00,4.96,0,60.84
19989,1,2026-02-10 15:45:00,completed,17.96,0.00,1.59,0,19.55
19990,3,2026-05-05 18:40:00,completed,57.08,2.50,4.84,0,59.42
19991,2,2026-06-26 17:25:00,completed,8.58,0.00,0.76,0,9.34
19992,1,2026-01-20 16:30:00,completed,134.81,0.00,11.96,0,146.77
19993,2,2026-04-30 12:40:00,completed,95.25,2.00,8.28,0,101.53
19994,2,2026-07-06 20:35:00,completed,76.27,1.50,6.64,0,81.41
19995,3,2026-04-23 15:50:00,completed,5.99,1.50,0.40,0,4.89
19996,2,2026-06-05 19:20:00,completed,34.83,2.00,2.91,0,35.74
19997,3,2026-04-29 15:35:00,completed,19.46,0.00,1.73,0,21.19
19998,3,2025-12-05 13:20:00,completed,26.36,0.00,2.34,0,28.70
19999,2,2026-03-12 09:30:00,completed,20.97,0.00,1.86,0,22.83
20000,3,2026-05-14 17:05:00,completed,6.99,0.00,0.62,0,7.61
20001,2,2026-04-24 14:40:00,completed,49.44,0.00,4.39,0,53.83
20002,2,2026-01-11 12:25:00,completed,56.10,1.50,4.85,0,59.45
20003,1,2026-05-08 14:30:00,completed,45.50,1.00,3.95,0,48.45
20004,2,2026-02-12 11:55:00,completed,26.55,1.00,2.27,0,27.82
20005,1,2026-06-28 09:50:00,completed,61.68,3.79,5.14,0,63.03
20006,3,2025-11-25 17:00:00,completed,58.80,1.50,5.09,0,62.39
20007,2,2025-12-06 10:45:00,completed,111.54,1.00,9.81,0,120.35
20008,3,2026-02-07 14:40:00,completed,55.11,0.00,4.89,0,60.00
20009,3,2026-02-04 12:40:00,completed,53.83,0.00,4.78,0,58.61
20010,1,2026-02-27 12:35:00,completed,55.92,1.50,4.83,0,59.25
20011,2,2025-12-06 17:25:00,completed,88.88,3.00,7.62,0,93.50
20012,1,2025-11-26 20:50:00,completed,14.97,1.50,1.20,0,14.67
20013,3,2026-03-29 16:55:00,completed,48.09,0.00,4.27,0,52.36
20014,1,2026-02-16 15:55:00,completed,82.37,0.00,7.31,0,89.68
20015,1,2026-01-05 13:45:00,completed,45.95,0.00,4.08,0,50.03
20016,1,2025-11-04 16:40:00,completed,87.46,4.00,7.41,0,90.87
20017,2,2025-12-23 19:35:00,completed,45.70,0.00,4.06,0,49.76
20018,3,2026-06-23 09:15:00,completed,73.68,0.00,6.54,0,80.22
20019,1,2025-11-06 19:15:00,completed,89.04,1.50,7.77,0,95.31
20020,1,2026-06-26 18:25:00,completed,34.71,2.50,2.86,0,35.07
20021,1,2026-03-30 13:25:00,completed,12.67,1.50,0.99,0,12.16
20022,1,2026-02-22 16:00:00,completed,35.46,0.00,3.15,0,38.61
20023,2,2025-12-01 12:45:00,completed,54.53,1.00,4.75,0,58.28
20024,3,2026-01-06 13:05:00,completed,28.45,0.00,2.52,0,30.97
20025,3,2026-06-16 18:10:00,completed,92.86,2.00,8.06,0,98.92
20026,1,2026-02-09 08:25:00,completed,23.96,0.00,2.13,0,26.09
20027,3,2026-04-18 17:50:00,completed,11.98,0.00,1.06,0,13.04
20028,1,2026-01-29 15:35:00,completed,12.87,0.00,1.14,0,14.01
20029,1,2026-03-24 08:55:00,completed,56.31,0.00,5.00,0,61.31
20030,1,2026-02-22 20:55:00,completed,28.54,0.00,2.53,0,31.07
20031,2,2026-02-04 13:30:00,completed,31.46,0.00,2.79,0,34.25
20032,1,2026-01-22 11:00:00,completed,12.97,0.50,1.11,0,13.58
20033,3,2026-07-26 11:40:00,completed,65.31,0.00,5.80,0,71.11
20034,2,2026-02-20 19:55:00,completed,73.46,0.00,6.52,0,79.98
20035,2,2026-02-13 17:10:00,completed,118.03,1.50,10.34,0,126.87
20036,3,2026-02-05 11:15:00,completed,58.80,1.00,5.13,0,62.93
20037,2,2026-01-20 18:10:00,completed,101.75,2.00,8.85,0,108.60
20038,2,2026-01-17 18:25:00,completed,20.97,0.00,1.86,0,22.83
20039,1,2026-01-23 08:40:00,completed,100.63,1.00,8.84,0,108.47
20040,1,2025-12-18 18:35:00,completed,63.89,2.50,5.45,0,66.84
20041,1,2026-05-19 16:30:00,completed,22.47,0.00,1.99,0,24.46
20042,1,2026-04-24 17:25:00,completed,15.96,0.00,1.42,0,17.38
20043,3,2026-03-24 20:25:00,completed,40.71,1.00,3.52,0,43.23
20044,3,2026-04-30 13:00:00,completed,8.98,0.00,0.80,0,9.78
20045,1,2026-01-23 11:20:00,completed,41.92,2.00,3.54,0,43.46
20046,3,2025-11-10 11:40:00,completed,24.15,2.00,1.97,0,24.12
20047,3,2026-05-14 12:00:00,completed,44.60,0.00,3.96,0,48.56
20048,2,2026-05-24 11:05:00,completed,83.38,1.00,7.31,0,89.69
20049,1,2025-12-14 11:20:00,completed,90.85,0.50,8.02,0,98.37
20050,2,2026-03-20 11:20:00,partially_refunded,60.63,0.00,5.38,5.43,66.01
20051,2,2025-12-24 08:25:00,completed,41.41,0.00,3.68,0,45.09
20052,1,2025-12-23 08:35:00,completed,28.47,0.00,2.53,0,31.00
20053,2,2026-07-18 13:30:00,completed,72.36,0.50,6.38,0,78.24
20054,2,2026-06-23 14:05:00,completed,58.39,0.00,5.18,0,63.57
20055,3,2026-02-13 12:10:00,completed,81.90,0.00,7.27,0,89.17
20056,3,2026-07-19 19:50:00,completed,91.36,1.50,7.98,0,97.84
20057,2,2025-11-05 20:45:00,completed,77.28,0.50,6.81,0,83.59
20058,3,2026-02-24 12:40:00,completed,19.96,0.00,1.77,0,21.73
20059,2,2026-05-14 18:15:00,completed,36.02,1.00,3.11,0,38.13
20060,1,2026-02-28 10:40:00,completed,122.03,1.00,10.74,0,131.77
