adjustment_id,store_id,product_id,adjustment_time,adjustment_type,quantity_delta,notes
3305,2,7,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 789
3306,2,25,2026-07-18 07:30:00,delivery,84,Inventory received for purchase order 789
3307,2,26,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 789
3308,2,30,2026-07-18 07:30:00,delivery,71,Inventory received for purchase order 789
3309,2,36,2026-07-18 07:30:00,delivery,40,Inventory received for purchase order 789
3310,2,34,2026-07-18 07:30:00,delivery,80,Inventory received for purchase order 790
3311,2,46,2026-07-18 07:30:00,delivery,24,Inventory received for purchase order 790
3312,2,13,2026-07-19 07:30:00,delivery,60,Inventory received for purchase order 791
3313,2,27,2026-07-19 07:30:00,delivery,24,Inventory received for purchase order 791
3314,2,28,2026-07-19 07:30:00,delivery,56,Inventory received for purchase order 791
3315,2,35,2026-07-19 07:30:00,delivery,60,Inventory received for purchase order 791
3316,2,44,2026-07-19 07:30:00,delivery,72,Inventory received for purchase order 791
3317,2,47,2026-07-19 07:30:00,delivery,60,Inventory received for purchase order 791
3318,2,16,2026-07-20 07:30:00,delivery,80,Inventory received for purchase order 792
3319,2,29,2026-07-20 07:30:00,delivery,20,Inventory received for purchase order 792
3320,2,43,2026-07-20 07:30:00,delivery,72,Inventory received for purchase order 792
3321,2,45,2026-07-20 07:30:00,delivery,72,Inventory received for purchase order 792
3322,2,11,2026-07-17 07:30:00,delivery,66,Inventory received for purchase order 793
3323,2,17,2026-07-17 07:30:00,delivery,72,Inventory received for purchase order 793
3324,2,32,2026-07-17 07:30:00,delivery,60,Inventory received for purchase order 793
3325,2,33,2026-07-17 07:30:00,delivery,54,Inventory received for purchase order 793
3326,2,5,2026-07-18 07:30:00,delivery,108,Inventory received for purchase order 794
3327,2,18,2026-07-18 07:30:00,delivery,56,Inventory received for purchase order 794
3328,2,23,2026-07-18 07:30:00,delivery,40,Inventory received for purchase order 794
3329,2,37,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 794
3330,2,1,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 795
3331,2,10,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 795
3332,2,19,2026-07-18 07:30:00,delivery,60,Inventory received for purchase order 795
3333,2,31,2026-07-18 07:30:00,delivery,48,Inventory received for purchase order 795
3334,2,39,2026-07-18 07:30:00,delivery,60,Inventory received for purchase order 795
3335,2,40,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 795
3336,2,41,2026-07-18 07:30:00,delivery,56,Inventory received for purchase order 796
3337,2,3,2026-07-26 07:30:00,delivery,40,Inventory received for purchase order 797
3338,2,9,2026-07-26 07:30:00,delivery,70,Inventory received for purchase order 797
3339,2,11,2026-07-26 07:30:00,delivery,80,Inventory received for purchase order 797
3340,2,15,2026-07-26 07:30:00,delivery,96,Inventory received for purchase order 797
3341,2,10,2026-07-27 07:30:00,delivery,24,Inventory received for purchase order 798
3342,2,14,2026-07-27 07:30:00,delivery,48,Inventory received for purchase order 798
3343,2,24,2026-07-27 07:30:00,delivery,80,Inventory received for purchase order 798
3344,2,26,2026-07-27 07:30:00,delivery,60,Inventory received for purchase order 798
3345,2,37,2026-07-27 07:30:00,delivery,39,Inventory received for purchase order 798
3346,2,41,2026-07-27 07:30:00,delivery,66,Inventory received for purchase order 798
3347,2,7,2026-07-24 07:30:00,delivery,69,Inventory received for purchase order 799
3348,2,25,2026-07-24 07:30:00,delivery,69,Inventory received for purchase order 799
3349,2,29,2026-07-24 07:30:00,delivery,93,Inventory received for purchase order 799
3350,2,30,2026-07-24 07:30:00,delivery,69,Inventory received for purchase order 799
3351,2,36,2026-07-24 07:30:00,delivery,67,Inventory received for purchase order 799
3352,2,16,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 800
3353,2,22,2026-07-25 07:30:00,delivery,102,Inventory received for purchase order 800
3354,2,43,2026-07-25 07:30:00,delivery,70,Inventory received for purchase order 800
3355,2,2,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 801
3356,2,19,2026-07-25 07:30:00,delivery,108,Inventory received for purchase order 801
3357,2,20,2026-07-25 07:30:00,delivery,40,Inventory received for purchase order 801
3358,2,27,2026-07-25 07:30:00,delivery,66,Inventory received for purchase order 801
3359,2,34,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 801
3360,2,47,2026-07-25 07:30:00,delivery,60,Inventory received for purchase order 801
3361,2,28,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 802
3362,2,40,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 802
3363,2,17,2026-07-26 07:30:00,delivery,48,Inventory received for purchase order 803
3364,2,33,2026-07-26 07:30:00,delivery,42,Inventory received for purchase order 803
3365,2,13,2026-07-27 07:30:00,delivery,72,Inventory received for purchase order 804
3366,2,18,2026-07-27 07:30:00,delivery,16,Inventory received for purchase order 804
3367,2,21,2026-07-27 07:30:00,delivery,48,Inventory received for purchase order 804
3368,2,23,2026-07-27 07:30:00,delivery,48,Inventory received for purchase order 804
3369,2,35,2026-07-27 07:30:00,delivery,96,Inventory received for purchase order 804
3370,2,39,2026-07-27 07:30:00,delivery,80,Inventory received for purchase order 804
3371,2,45,2026-07-24 07:30:00,delivery,60,Inventory received for purchase order 805
3372,2,48,2026-07-24 07:30:00,delivery,60,Inventory received for purchase order 805
3373,2,1,2026-07-25 07:30:00,delivery,36,Inventory received for purchase order 806
3374,2,5,2026-07-25 07:30:00,delivery,40,Inventory received for purchase order 806
3375,2,31,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 806
3376,2,32,2026-07-25 07:30:00,delivery,60,Inventory received for purchase order 806
3377,2,44,2026-07-25 07:30:00,delivery,70,Inventory received for purchase order 806
3378,2,46,2026-07-25 07:30:00,delivery,96,Inventory received for purchase order 806
3379,3,3,2025-11-08 07:30:00,delivery,20,Inventory received for purchase order 807
3380,3,9,2025-11-08 07:30:00,delivery,20,Inventory received for purchase order 807
3381,3,15,2025-11-08 07:30:00,delivery,48,Inventory received for purchase order 807
3382,3,20,2025-11-08 07:30:00,delivery,35,Inventory received for purchase order 807
3383,3,2,2025-11-07 07:30:00,delivery,20,Inventory received for purchase order 808
3384,3,7,2025-11-07 07:30:00,delivery,16,Inventory received for purchase order 808
3385,3,22,2025-11-07 07:30:00,delivery,24,Inventory received for purchase order 808
3386,3,41,2025-11-07 07:30:00,delivery,12,Inventory received for purchase order 808
3387,3,48,2025-11-07 07:30:00,delivery,24,Inventory received for purchase order 808
3388,3,25,2025-11-08 07:30:00,delivery,60,Inventory received for purchase order 809
3389,3,30,2025-11-08 07:30:00,delivery,36,Inventory received for purchase order 809
3390,3,36,2025-11-08 07:30:00,delivery,20,Inventory received for purchase order 809
3391,3,46,2025-11-09 07:30:00,delivery,24,Inventory received for purchase order 810
3392,3,13,2025-11-05 07:30:00,delivery,20,Inventory received for purchase order 811
3393,3,27,2025-11-05 07:30:00,delivery,12,Inventory received for purchase order 811
3394,3,28,2025-11-05 07:30:00,delivery,32,Inventory received for purchase order 811
3395,3,35,2025-11-05 07:30:00,delivery,20,Inventory received for purchase order 811
3396,3,44,2025-11-05 07:30:00,delivery,36,Inventory received for purchase order 811
3397,3,16,2025-11-08 07:30:00,delivery,40,Inventory received for purchase order 812
3398,3,26,2025-11-08 07:30:00,delivery,10,Inventory received for purchase order 812
3399,3,29,2025-11-08 07:30:00,delivery,20,Inventory received for purchase order 812
3400,3,11,2025-11-07 07:30:00,delivery,6,Inventory received for purchase order 813
3401,3,32,2025-11-07 07:30:00,delivery,18,Inventory received for purchase order 813
3402,3,33,2025-11-07 07:30:00,delivery,18,Inventory received for purchase order 813
3403,3,18,2025-11-07 07:30:00,delivery,16,Inventory received for purchase order 814
3404,3,23,2025-11-07 07:30:00,delivery,16,Inventory received for purchase order 814
3405,3,24,2025-11-07 07:30:00,delivery,36,Inventory received for purchase order 814
3406,3,37,2025-11-07 07:30:00,delivery,36,Inventory received for purchase order 814
3407,3,39,2025-11-07 07:30:00,delivery,50,Inventory received for purchase order 814
3408,3,1,2025-11-09 07:30:00,delivery,36,Inventory received for purchase order 815
3409,3,5,2025-11-09 07:30:00,delivery,16,Inventory received for purchase order 815
3410,3,10,2025-11-09 07:30:00,delivery,24,Inventory received for purchase order 815
3411,3,19,2025-11-09 07:30:00,delivery,10,Inventory received for purchase order 815
3412,3,31,2025-11-09 07:30:00,delivery,24,Inventory received for purchase order 815
3413,3,40,2025-11-09 07:30:00,delivery,48,Inventory received for purchase order 815
3414,3,47,2025-11-04 07:30:00,delivery,31,Inventory received for purchase order 816
3415,3,3,2025-11-07 07:30:00,delivery,80,Inventory received for purchase order 817
3416,3,9,2025-11-07 07:30:00,delivery,60,Inventory received for purchase order 817
3417,3,11,2025-11-07 07:30:00,delivery,60,Inventory received for purchase order 817
3418,3,15,2025-11-07 07:30:00,delivery,48,Inventory received for purchase order 817
3419,3,21,2025-11-07 07:30:00,delivery,71,Inventory received for purchase order 817
3420,3,7,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 818
3421,3,10,2025-11-08 07:30:00,delivery,64,Inventory received for purchase order 818
3422,3,14,2025-11-08 07:30:00,delivery,48,Inventory received for purchase order 818
3423,3,24,2025-11-08 07:30:00,delivery,40,Inventory received for purchase order 818
3424,3,26,2025-11-08 07:30:00,delivery,54,Inventory received for purchase order 818
3425,3,37,2025-11-08 07:30:00,delivery,32,Inventory received for purchase order 818
3426,3,41,2025-11-08 07:30:00,delivery,60,Inventory received for purchase order 819
3427,3,25,2025-11-08 07:30:00,delivery,48,Inventory received for purchase order 820
3428,3,29,2025-11-08 07:30:00,delivery,96,Inventory received for purchase order 820
3429,3,30,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 820
3430,3,36,2025-11-08 07:30:00,delivery,70,Inventory received for purchase order 820
3431,3,16,2025-11-09 07:30:00,delivery,24,Inventory received for purchase order 821
3432,3,18,2025-11-09 07:30:00,delivery,54,Inventory received for purchase order 821
3433,3,22,2025-11-09 07:30:00,delivery,78,Inventory received for purchase order 821
3434,3,43,2025-11-09 07:30:00,delivery,70,Inventory received for purchase order 821
3435,3,19,2025-11-10 07:30:00,delivery,108,Inventory received for purchase order 822
3436,3,20,2025-11-10 07:30:00,delivery,30,Inventory received for purchase order 822
3437,3,27,2025-11-10 07:30:00,delivery,60,Inventory received for purchase order 822
3438,3,34,2025-11-10 07:30:00,delivery,72,Inventory received for purchase order 822
3439,3,28,2025-11-07 07:30:00,delivery,36,Inventory received for purchase order 823
3440,3,40,2025-11-07 07:30:00,delivery,56,Inventory received for purchase order 823
3441,3,17,2025-11-08 07:30:00,delivery,96,Inventory received for purchase order 824
3442,3,33,2025-11-08 07:30:00,delivery,54,Inventory received for purchase order 824
3443,3,2,2025-11-08 07:30:00,delivery,40,Inventory received for purchase order 825
3444,3,5,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 825
3445,3,13,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 825
3446,3,23,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 825
3447,3,31,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 825
3448,3,35,2025-11-08 07:30:00,delivery,96,Inventory received for purchase order 825
3449,3,39,2025-11-08 07:30:00,delivery,40,Inventory received for purchase order 826
3450,3,45,2025-11-08 07:30:00,delivery,72,Inventory received for purchase order 826
3451,3,48,2025-11-08 07:30:00,delivery,50,Inventory received for purchase order 826
3452,3,1,2025-11-09 07:30:00,delivery,36,Inventory received for purchase order 827
3453,3,32,2025-11-09 07:30:00,delivery,60,Inventory received for purchase order 827
3454,3,44,2025-11-09 07:30:00,delivery,40,Inventory received for purchase order 827
3455,3,46,2025-11-09 07:30:00,delivery,48,Inventory received for purchase order 827
3456,3,47,2025-11-09 07:30:00,delivery,63,Inventory received for purchase order 827
3457,3,3,2025-11-17 07:30:00,delivery,60,Inventory received for purchase order 828
3458,3,9,2025-11-17 07:30:00,delivery,20,Inventory received for purchase order 828
3459,3,15,2025-11-17 07:30:00,delivery,48,Inventory received for purchase order 828
3460,3,20,2025-11-17 07:30:00,delivery,72,Inventory received for purchase order 828
3461,3,2,2025-11-14 07:30:00,delivery,40,Inventory received for purchase order 829
3462,3,7,2025-11-14 07:30:00,delivery,80,Inventory received for purchase order 829
3463,3,14,2025-11-14 07:30:00,delivery,48,Inventory received for purchase order 829
3464,3,22,2025-11-14 07:30:00,delivery,48,Inventory received for purchase order 829
3465,3,27,2025-11-14 07:30:00,delivery,72,Inventory received for purchase order 829
3466,3,48,2025-11-14 07:30:00,delivery,72,Inventory received for purchase order 829
3467,3,25,2025-11-15 07:30:00,delivery,48,Inventory received for purchase order 830
3468,3,26,2025-11-15 07:30:00,delivery,72,Inventory received for purchase order 830
3469,3,30,2025-11-15 07:30:00,delivery,72,Inventory received for purchase order 830
3470,3,34,2025-11-15 07:30:00,delivery,40,Inventory received for purchase order 831
3471,3,46,2025-11-15 07:30:00,delivery,72,Inventory received for purchase order 831
3472,3,13,2025-11-15 07:30:00,delivery,60,Inventory received for purchase order 832
3473,3,28,2025-11-15 07:30:00,delivery,96,Inventory received for purchase order 832
3474,3,35,2025-11-15 07:30:00,delivery,40,Inventory received for purchase order 832
3475,3,44,2025-11-15 07:30:00,delivery,72,Inventory received for purchase order 832
3476,3,47,2025-11-15 07:30:00,delivery,40,Inventory received for purchase order 832
3477,3,16,2025-11-16 07:30:00,delivery,77,Inventory received for purchase order 833
3478,3,24,2025-11-16 07:30:00,delivery,69,Inventory received for purchase order 833
